sid,cid,Semester,Grade,GPA
636,184,22,B-,2.95
653,184,22,B+,3.76
706,184,22,C-,3.04
713,184,22,B-,3.32
756,184,22,D+,1.67
765,184,22,C,1.67
788,184,22,C,1.96
794,184,22,D+,1.67
818,184,22,C,2.81
830,184,22,B-,2.37
877,184,22,C+,2.58
878,184,22,C-,1.73
881,184,22,D,2.42
886,184,22,C+,2.81
891,184,22,B-,2.93
900,184,22,C+,2.33
934,184,22,F,2.13
975,184,22,B,3.1
979,184,22,C,1.85
1007,184,22,C-,2.65
1058,184,22,C,2.78
1071,184,22,C,2.83
1075,184,22,C-,2.25
1113,184,22,C,2.18
1168,184,22,B-,2.79
1217,184,22,B-,1.99
1241,184,22,B-,2.54
1245,184,22,D,2.32
1304,184,22,C,1.64
1311,184,22,D+,1.89
1321,184,22,C,2.42
278,187,22,A,2.32
415,187,22,D,2.12
525,187,22,B,1.85
636,187,22,B-,2.95
706,187,22,A,3.04
765,187,22,F(3),1.67
794,187,22,C+,1.67
877,187,22,A,2.58
878,187,22,F,1.73
900,187,22,C,2.33
1165,187,22,A-,1.71
1217,187,22,C,1.99
1237,187,22,B,1.81
1294,187,22,F,1.72
279,193,22,A,3.16
367,193,22,A-,1.77
375,193,22,B+,3.03
461,193,22,D+,3
478,193,22,F(2),0.47
481,193,22,A,3.24
507,193,22,A,3.66
581,193,22,A,3.33
610,193,22,A,2.98
614,193,22,A-,3.28
862,193,22,A,1.83
873,193,22,C+,2.97
977,193,22,B-,1.82
1051,193,22,C-,1.74
1059,193,22,C,1.33
1116,193,22,C,1.59
1222,193,22,D+,2.04
1231,193,22,B-,2.89
1232,193,22,C+,2.24
1277,193,22,D+,1.7
73,205,22,C+,2.43
84,205,22,D,1.81
100,205,22,A-,2.47
105,205,22,C+,1.67
132,205,22,A,3.51
134,205,22,C+,2.12
228,205,22,B,2.28
260,205,22,B,2.22
299,205,22,C,1.76
309,205,22,B-,2.63
340,205,22,C-,2.03
388,205,22,C+,2.35
401,205,22,B,2.34
414,205,22,C+,2.4
434,205,22,C,2.02
454,205,22,A,3.61
476,205,22,A,3.48
499,205,22,A,2.55
557,205,22,B,3.16
570,205,22,A,3.26
572,205,22,B-,2.74
575,205,22,B,2.27
615,205,22,A-,3.15
753,205,22,C+,2.31
788,205,22,D,1.96
818,205,22,A,2.81
838,205,22,B-,2.28
886,205,22,A,2.81
952,205,22,C,1.78
957,205,22,C+,2.44
979,205,22,C+,1.85
1007,205,22,A-,2.65
1058,205,22,C+,2.78
1071,205,22,B-,2.83
1075,205,22,B,2.25
1113,205,22,B-,2.18
1165,205,22,C+,1.71
1168,205,22,B+,2.79
1237,205,22,B,1.81
1241,205,22,B+,2.54
1294,205,22,F,1.72
62,219,22,C,1.55
319,219,22,F,1.89
406,219,22,B,1.89
559,219,22,B+,3.45
1294,219,22,C+,1.72
3,220,22,B-,2.37
367,220,22,B+,1.77
862,220,22,B,1.83
1231,220,22,B-,2.89
278,227,22,C-,2.32
279,227,22,A,3.16
367,227,22,B-,1.77
375,227,22,B,3.03
461,227,22,B+,3
481,227,22,A,3.24
507,227,22,B,3.66
581,227,22,B-,3.33
610,227,22,C,2.98
614,227,22,B+,3.28
862,227,22,A-,1.83
873,227,22,B-,2.97
977,227,22,B+,1.82
1051,227,22,D,1.74
1059,227,22,C+,1.33
1116,227,22,B+,1.59
1222,227,22,C-,2.04
1231,227,22,A-,2.89
1232,227,22,B+,2.24
1277,227,22,B-,1.7
558,233,22,F(2),2.25
679,233,22,C,1.24
206,234,22,B,2
73,243,22,C,2.43
84,243,22,F,1.81
132,243,22,B-,3.51
134,243,22,F(3),2.12
228,243,22,F,2.28
299,243,22,F(3),1.76
309,243,22,C-,2.63
388,243,22,D,2.35
401,243,22,D,2.34
414,243,22,D,2.4
434,243,22,F(3),2.02
476,243,22,B,3.48
557,243,22,A,3.16
570,243,22,C-,3.26
572,243,22,D+,2.74
753,243,22,F,2.31
756,243,22,F(3),1.67
818,243,22,D+,2.81
838,243,22,C+,2.28
886,243,22,C-,2.81
952,243,22,D,1.78
957,243,22,D+,2.44
1294,243,22,D,1.72
73,250,22,B-,2.43
84,250,22,C,1.81
100,250,22,B,2.47
105,250,22,C,1.67
132,250,22,A-,3.51
134,250,22,C,2.12
228,250,22,B-,2.28
260,250,22,B,2.22
299,250,22,D+,1.76
309,250,22,B,2.63
388,250,22,B-,2.35
401,250,22,B,2.34
414,250,22,C+,2.4
434,250,22,C-,2.02
476,250,22,B,3.48
499,250,22,B,2.55
557,250,22,B,3.16
570,250,22,A,3.26
572,250,22,C-,2.74
575,250,22,A-,2.27
615,250,22,A-,3.15
753,250,22,C+,2.31
818,250,22,A-,2.81
838,250,22,B-,2.28
886,250,22,A,2.81
952,250,22,C,1.78
957,250,22,B-,2.44
1007,250,22,B+,2.65
1058,250,22,A-,2.78
1071,250,22,A-,2.83
1075,250,22,B-,2.25
1113,250,22,B-,2.18
1168,250,22,B+,2.79
1241,250,22,B+,2.54
62,257,22,C+,1.55
406,257,22,B+,1.89
526,257,22,D+,2.05
973,257,22,B,2.24
558,270,22,F(2),2.25
679,270,22,D+,1.24
161,288,22,D,1.78
278,288,22,B+,2.32
415,288,22,F(3),2.12
454,288,22,A,3.61
525,288,22,C,1.85
636,288,22,B+,2.95
706,288,22,C+,3.04
788,288,22,D,1.96
794,288,22,F(3),1.67
878,288,22,C,1.73
900,288,22,B,2.33
1165,288,22,B-,1.71
1217,288,22,D,1.99
1237,288,22,F,1.81
25,289,22,A,3.44
91,289,22,C-,1.94
155,289,22,B+,3.05
379,289,22,B-,2.7
389,289,22,C,2.32
512,289,22,B-,3.06
526,289,22,C,2.05
659,289,22,B-,3.12
748,289,22,B+,3.51
833,289,22,A-,3.46
897,289,22,A-,3.14
911,289,22,B,2.63
924,289,22,B,3.46
934,289,22,F(3),2.13
973,289,22,C,2.24
976,289,22,A-,3.43
983,289,22,A,3.55
1050,289,22,A,3.01
1056,289,22,B-,2.2
1076,289,22,A,3.65
1126,289,22,C,3.04
1152,289,22,B,3.04
1183,289,22,A,3.98
1208,289,22,C+,2.78
1239,289,22,B+,2.09
1248,289,22,A,3.39
558,291,22,F(2),2.25
679,291,22,F,1.24
558,295,22,F(2),2.25
679,295,22,C+,1.24
169,303,22,A,2.52
207,303,22,A,3.28
358,303,22,A,3.35
410,303,22,A,3.35
432,303,22,B,1.8
484,303,22,B+,2.58
487,303,22,B,1.53
514,303,22,A,3.82
533,303,22,B+,2.91
535,303,22,A-,2.88
556,303,22,A,3.56
575,303,22,B+,2.27
713,303,22,A,3.32
830,303,22,B+,2.37
891,303,22,A,2.93
975,303,22,A,3.1
152,305,22,F(2),0
224,305,22,B-,1.78
279,305,22,A,3.16
319,305,22,C,1.89
367,305,22,A,1.77
375,305,22,A,3.03
421,305,22,A,3.16
461,305,22,A-,3
481,305,22,A,3.24
507,305,22,A,3.66
516,305,22,F(2),0
560,305,22,F(2),0
581,305,22,B+,3.33
602,305,22,C+,2.52
610,305,22,B+,2.98
614,305,22,A,3.28
776,305,22,F(2),0.57
832,305,22,F(2),1.08
853,305,22,F(2),0
862,305,22,A,1.83
873,305,22,A,2.97
965,305,22,A-,1.93
977,305,22,B+,1.82
1051,305,22,B-,1.74
1059,305,22,A-,1.33
1116,305,22,B+,1.59
1192,305,22,D,2.85
1231,305,22,A,2.89
1232,305,22,B+,2.24
1277,305,22,C+,1.7
25,311,22,B+,3.44
62,311,22,F,1.55
91,311,22,C-,1.94
108,311,22,F(2),3.04
155,311,22,A,3.05
215,311,22,D,2.13
340,311,22,D,2.03
379,311,22,D+,2.7
447,311,22,D+,2.06
512,311,22,B-,3.06
526,311,22,B,2.05
559,311,22,B,3.45
575,311,22,F,2.27
659,311,22,B,3.12
748,311,22,B,3.51
833,311,22,B+,3.46
849,311,22,C-,2.8
877,311,22,C-,2.58
897,311,22,B,3.14
911,311,22,C+,2.63
924,311,22,B,3.46
934,311,22,F(2),2.13
976,311,22,B+,3.43
983,311,22,B,3.55
1050,311,22,B-,3.01
1056,311,22,B-,2.2
1076,311,22,B,3.65
1079,311,22,C,2.69
1126,311,22,C+,3.04
1152,311,22,B,3.04
1183,311,22,A,3.98
1208,311,22,B,2.78
1239,311,22,B,2.09
1248,311,22,C+,3.39
1277,311,22,C+,1.7
389,313,22,B,2.32
559,313,22,B,3.45
849,313,22,C-,2.8
1079,313,22,B,2.69
1222,313,22,D,2.04
1277,313,22,D,1.7
525,322,22,C-,1.85
636,322,22,B,2.95
900,322,22,B-,2.33
973,322,22,B,2.24
1217,322,22,C-,1.99
3,337,22,C,2.37
42,337,22,B+,2.53
104,337,22,D,1.68
110,337,22,B+,2.82
169,337,22,B,2.52
201,337,22,C+,1.92
207,337,22,A,3.28
290,337,22,B-,1.78
358,337,22,B+,3.35
361,337,22,C-,2.09
410,337,22,B+,3.35
432,337,22,C-,1.8
484,337,22,B+,2.58
514,337,22,A,3.82
533,337,22,A,2.91
535,337,22,A,2.88
556,337,22,A,3.56
653,337,22,A,3.76
713,337,22,B+,3.32
756,337,22,D+,1.67
830,337,22,B,2.37
891,337,22,B,2.93
975,337,22,B+,3.1
979,337,22,C+,1.85
1245,337,22,D+,2.32
1321,337,22,B,2.42
206,341,22,A-,2
3,345,22,C+,2.37
42,345,22,A,2.53
94,345,22,C+,1.72
100,345,22,A,2.47
104,345,22,D,1.68
105,345,22,C,1.67
110,345,22,A,2.82
201,345,22,B,1.92
207,345,22,A,3.28
260,345,22,C+,2.22
290,345,22,C,1.78
358,345,22,A-,3.35
361,345,22,D+,2.09
410,345,22,A,3.35
432,345,22,C-,1.8
484,345,22,A,2.58
499,345,22,A,2.55
514,345,22,A,3.82
533,345,22,A,2.91
535,345,22,A,2.88
556,345,22,A,3.56
615,345,22,B,3.15
653,345,22,A,3.76
713,345,22,A,3.32
756,345,22,D,1.67
830,345,22,A,2.37
881,345,22,A,2.42
891,345,22,A,2.93
975,345,22,B-,3.1
979,345,22,C,1.85
1007,345,22,A-,2.65
1058,345,22,A,2.78
1071,345,22,A,2.83
1075,345,22,B,2.25
1168,345,22,A,2.79
1241,345,22,B,2.54
1245,345,22,C-,2.32
1321,345,22,A,2.42
881,348,22,A,2.42
91,356,22,C,1.94
215,356,22,C-,2.13
389,356,22,A,2.32
406,356,22,B-,1.89
478,356,22,F(2),0.47
934,356,22,F,2.13
973,356,22,A,2.24
1056,356,22,B-,2.2
1222,356,22,F,2.04
215,358,22,B,2.13
25,1,23,A-,3.44
62,1,23,D,1.55
91,1,23,C+,1.94
155,1,23,B+,3.05
215,1,23,B,2.13
379,1,23,B,2.7
389,1,23,B-,2.32
405,1,23,C,1.84
447,1,23,C,2.06
512,1,23,B+,3.06
526,1,23,D+,2.05
559,1,23,A,3.45
659,1,23,A,3.12
748,1,23,A,3.51
833,1,23,B+,3.46
849,1,23,B,2.8
868,1,23,F,2.83
897,1,23,A,3.14
911,1,23,B+,2.63
924,1,23,A,3.46
973,1,23,B-,2.24
976,1,23,A,3.43
983,1,23,A-,3.55
1050,1,23,A,3.01
1056,1,23,B-,2.2
1076,1,23,A-,3.65
1079,1,23,B+,2.69
1126,1,23,A-,3.04
1152,1,23,B,3.04
1183,1,23,A,3.98
1208,1,23,B+,2.78
1239,1,23,B-,2.09
1248,1,23,A,3.39
155,14,23,A,3.05
389,14,23,B,2.32
484,14,23,C+,2.58
533,14,23,B+,2.91
556,14,23,A,3.56
830,14,23,C,2.37
897,14,23,C+,3.14
973,14,23,C,2.24
1056,14,23,D,2.2
1183,14,23,A,3.98
1248,14,23,A,3.39
481,23,23,A,3.24
679,32,23,F(3),1.24
9,35,23,F(2),0
44,35,23,A,2.65
152,35,23,F(3),0
319,35,23,D,1.89
405,35,23,C+,1.84
478,35,23,D,0.47
517,35,23,C-,2.89
558,35,23,F(2),2.25
702,35,23,F(1),0.27
776,35,23,F,0.57
832,35,23,C,1.08
853,35,23,F,0
970,35,23,C+,1.18
1105,35,23,C,2.27
1116,35,23,C+,1.59
1192,35,23,F,2.85
73,44,23,C+,2.43
84,44,23,D+,1.81
100,44,23,C+,2.47
132,44,23,A,3.51
134,44,23,F,2.12
228,44,23,D+,2.28
260,44,23,D,2.22
299,44,23,D,1.76
309,44,23,C+,2.63
388,44,23,D+,2.35
401,44,23,D+,2.34
414,44,23,D+,2.4
434,44,23,F,2.02
476,44,23,B-,3.48
499,44,23,B-,2.55
557,44,23,B,3.16
570,44,23,B+,3.26
572,44,23,C-,2.74
615,44,23,C,3.15
753,44,23,D,2.31
818,44,23,C+,2.81
838,44,23,C-,2.28
886,44,23,C,2.81
952,44,23,F,1.78
957,44,23,D+,2.44
1007,44,23,C-,2.65
1058,44,23,C,2.78
1071,44,23,C+,2.83
1075,44,23,D+,2.25
1113,44,23,D+,2.18
1168,44,23,C+,2.79
1241,44,23,C-,2.54
679,50,23,D,1.24
3,74,23,C-,2.37
42,74,23,C,2.53
94,74,23,D,1.72
104,74,23,D,1.68
110,74,23,C-,2.82
169,74,23,C+,2.52
201,74,23,C+,1.92
207,74,23,B+,3.28
290,74,23,C-,1.78
358,74,23,A,3.35
361,74,23,C+,2.09
410,74,23,B,3.35
432,74,23,D,1.8
484,74,23,B-,2.58
514,74,23,A,3.82
533,74,23,B,2.91
535,74,23,B,2.88
556,74,23,A,3.56
653,74,23,A-,3.76
713,74,23,B+,3.32
756,74,23,D,1.67
830,74,23,C+,2.37
868,74,23,C,2.83
891,74,23,B-,2.93
975,74,23,C,3.1
979,74,23,D+,1.85
1245,74,23,C,2.32
1321,74,23,C,2.42
108,96,23,C-,3.04
62,98,23,D+,1.55
108,98,23,A-,3.04
406,98,23,B+,1.89
934,98,23,D+,2.13
1241,98,23,C,2.54
169,102,23,A,2.52
207,102,23,A,3.28
410,102,23,A,3.35
432,102,23,B,1.8
484,102,23,B+,2.58
514,102,23,A,3.82
533,102,23,B+,2.91
535,102,23,A-,2.88
556,102,23,A,3.56
575,102,23,B+,2.27
713,102,23,A,3.32
891,102,23,A,2.93
975,102,23,A,3.1
679,114,23,F(3),1.24
73,116,23,B-,2.43
84,116,23,D,1.81
100,116,23,B-,2.47
105,116,23,D,1.67
132,116,23,A,3.51
134,116,23,D+,2.12
228,116,23,B-,2.28
260,116,23,D+,2.22
299,116,23,F,1.76
309,116,23,B,2.63
358,116,23,A,3.35
388,116,23,C,2.35
401,116,23,C-,2.34
414,116,23,D+,2.4
434,116,23,D,2.02
476,116,23,B,3.48
499,116,23,C+,2.55
557,116,23,B+,3.16
570,116,23,B,3.26
572,116,23,D+,2.74
615,116,23,B-,3.15
753,116,23,C-,2.31
818,116,23,C+,2.81
838,116,23,B-,2.28
886,116,23,C+,2.81
952,116,23,D,1.78
957,116,23,C+,2.44
1007,116,23,B-,2.65
1058,116,23,B,2.78
1071,116,23,B,2.83
1075,116,23,D,2.25
1113,116,23,C,2.18
1168,116,23,C,2.79
1170,116,23,C+,2.49
1241,116,23,D+,2.54
25,130,23,B+,3.44
91,130,23,C-,1.94
108,130,23,C,3.04
155,130,23,B-,3.05
161,130,23,D,1.78
260,130,23,D,2.22
379,130,23,C+,2.7
389,130,23,C-,2.32
406,130,23,F(3),1.89
447,130,23,C-,2.06
512,130,23,B-,3.06
526,130,23,C,2.05
559,130,23,B+,3.45
659,130,23,B,3.12
748,130,23,A-,3.51
833,130,23,A-,3.46
849,130,23,C,2.8
868,130,23,D,2.83
897,130,23,C+,3.14
911,130,23,B-,2.63
924,130,23,B,3.46
973,130,23,C,2.24
976,130,23,B+,3.43
983,130,23,B,3.55
1050,130,23,B,3.01
1056,130,23,C+,2.2
1076,130,23,B,3.65
1079,130,23,C,2.69
1126,130,23,B-,3.04
1152,130,23,B-,3.04
1183,130,23,A,3.98
1208,130,23,B,2.78
1239,130,23,C,2.09
1248,130,23,A,3.39
1294,130,23,C,1.72
1321,130,23,F(2),2.42
73,139,23,C+,2.43
84,139,23,C-,1.81
100,139,23,C+,2.47
105,139,23,D+,1.67
132,139,23,C-,3.51
134,139,23,C,2.12
161,139,23,C-,1.78
228,139,23,C-,2.28
260,139,23,D+,2.22
299,139,23,D,1.76
309,139,23,B-,2.63
340,139,23,C-,2.03
388,139,23,C-,2.35
401,139,23,C,2.34
414,139,23,C-,2.4
434,139,23,D,2.02
454,139,23,B,3.61
476,139,23,C,3.48
499,139,23,C,2.55
557,139,23,B,3.16
570,139,23,B-,3.26
572,139,23,C,2.74
615,139,23,C+,3.15
636,139,23,B-,2.95
753,139,23,C,2.31
788,139,23,C,1.96
818,139,23,C+,2.81
838,139,23,C-,2.28
886,139,23,C,2.81
952,139,23,C,1.78
957,139,23,C,2.44
1007,139,23,C+,2.65
1058,139,23,C+,2.78
1071,139,23,C,2.83
1075,139,23,C+,2.25
1113,139,23,C+,2.18
1165,139,23,D,1.71
1168,139,23,C-,2.79
1237,139,23,D,1.81
1241,139,23,C,2.54
91,162,23,D,1.94
215,162,23,C,2.13
389,162,23,A,2.32
406,162,23,C-,1.89
973,162,23,A,2.24
1056,162,23,C+,2.2
1321,164,23,P,2.42
44,173,23,P,2.65
776,173,23,P,0.57
970,173,23,P1,1.18
25,187,23,A,3.44
155,187,23,A,3.05
379,187,23,A-,2.7
405,187,23,F(3),1.84
447,187,23,A-,2.06
454,187,23,B,3.61
512,187,23,B-,3.06
526,187,23,W,2.05
559,187,23,A-,3.45
659,187,23,C+,3.12
748,187,23,B-,3.51
765,187,23,F(3),1.67
833,187,23,A,3.46
849,187,23,B,2.8
878,187,23,F,1.73
897,187,23,A,3.14
911,187,23,C+,2.63
924,187,23,A,3.46
976,187,23,A,3.43
983,187,23,A,3.55
1050,187,23,B-,3.01
1076,187,23,B,3.65
1079,187,23,B-,2.69
1126,187,23,B+,3.04
1152,187,23,B-,3.04
1183,187,23,A,3.98
1208,187,23,B,2.78
1239,187,23,D+,2.09
1248,187,23,B,3.39
1294,187,23,F(3),1.72
9,193,23,F(2),0
224,193,23,C+,1.78
405,193,23,D+,1.84
421,193,23,B-,3.16
517,193,23,C,2.89
602,193,23,C+,2.52
617,193,23,B-,1.71
702,193,23,F(3),0.27
965,193,23,C,1.93
1105,193,23,F(3),2.27
1245,193,23,C,2.32
73,194,23,C-,2.43
84,194,23,C,1.81
100,194,23,D,2.47
104,194,23,F(3),1.68
105,194,23,C+,1.67
132,194,23,B,3.51
134,194,23,D,2.12
161,194,23,F,1.78
228,194,23,C-,2.28
260,194,23,C-,2.22
278,194,23,B-,2.32
290,194,23,D,1.78
299,194,23,C-,1.76
309,194,23,C,2.63
340,194,23,F,2.03
388,194,23,D,2.35
401,194,23,C-,2.34
414,194,23,B,2.4
415,194,23,F,2.12
432,194,23,C+,1.8
434,194,23,C-,2.02
476,194,23,A,3.48
499,194,23,D,2.55
525,194,23,D+,1.85
535,194,23,D,2.88
557,194,23,C,3.16
570,194,23,C,3.26
572,194,23,C+,2.74
615,194,23,A,3.15
636,194,23,B-,2.95
706,194,23,B-,3.04
753,194,23,F(3),2.31
788,194,23,D,1.96
794,194,23,D,1.67
818,194,23,B-,2.81
838,194,23,B-,2.28
877,194,23,A-,2.58
886,194,23,C-,2.81
900,194,23,C-,2.33
952,194,23,F(3),1.78
957,194,23,B,2.44
979,194,23,D,1.85
1007,194,23,C+,2.65
1058,194,23,C-,2.78
1071,194,23,C,2.83
1075,194,23,D,2.25
1113,194,23,F,2.18
1165,194,23,D+,1.71
1168,194,23,C,2.79
1217,194,23,D,1.99
1237,194,23,C,1.81
1241,194,23,D+,2.54
279,219,23,C,3.16
319,219,23,F(1),1.89
367,219,23,F(3),1.77
375,219,23,F(3),3.03
461,219,23,F(3),3
507,219,23,A,3.66
581,219,23,F,3.33
610,219,23,C-,2.98
614,219,23,D+,3.28
862,219,23,C-,1.83
873,219,23,F(3),2.97
934,219,23,F(3),2.13
977,219,23,F(3),1.82
1051,219,23,F(2),1.74
1059,219,23,F(2),1.33
1116,219,23,F(3),1.59
1231,219,23,F(3),2.89
1232,219,23,F(3),2.24
1277,219,23,F(3),1.7
110,220,23,B-,2.82
340,220,23,C+,2.03
788,220,23,C,1.96
42,221,23,B,2.53
94,221,23,D,1.72
110,221,23,B,2.82
653,221,23,A,3.76
830,221,23,B+,2.37
868,221,23,C,2.83
891,221,23,A-,2.93
1321,221,23,B+,2.42
9,227,23,F(2),0
152,227,23,F(3),0
224,227,23,F,1.78
405,227,23,D,1.84
421,227,23,C+,3.16
517,227,23,A-,2.89
558,227,23,F(2),2.25
602,227,23,B,2.52
702,227,23,F(2),0.27
832,227,23,F(3),1.08
853,227,23,F(3),0
965,227,23,D+,1.93
1105,227,23,A-,2.27
1170,227,23,B,2.49
1192,227,23,D,2.85
3,234,23,D,2.37
42,234,23,C+,2.53
94,234,23,F,1.72
100,234,23,D,2.47
104,234,23,F(3),1.68
105,234,23,F(3),1.67
110,234,23,D+,2.82
201,234,23,D,1.92
207,234,23,C+,3.28
260,234,23,D+,2.22
278,234,23,C-,2.32
290,234,23,F,1.78
340,234,23,F(3),2.03
358,234,23,A,3.35
361,234,23,C-,2.09
410,234,23,C,3.35
432,234,23,D,1.8
454,234,23,B,3.61
476,234,23,C+,3.48
484,234,23,B,2.58
499,234,23,D,2.55
514,234,23,A,3.82
525,234,23,C-,1.85
533,234,23,B-,2.91
535,234,23,C,2.88
556,234,23,A,3.56
615,234,23,C+,3.15
636,234,23,C,2.95
653,234,23,A-,3.76
713,234,23,D+,3.32
765,234,23,F,1.67
788,234,23,F(3),1.96
830,234,23,B-,2.37
877,234,23,B-,2.58
878,234,23,D,1.73
891,234,23,D+,2.93
900,234,23,C,2.33
975,234,23,C-,3.1
979,234,23,D,1.85
1007,234,23,D+,2.65
1058,234,23,C+,2.78
1071,234,23,B-,2.83
1075,234,23,D+,2.25
1113,234,23,F(3),2.18
1165,234,23,D,1.71
1168,234,23,D,2.79
1237,234,23,D,1.81
1241,234,23,D,2.54
1245,234,23,F,2.32
1294,234,23,F(3),1.72
1321,234,23,B-,2.42
279,257,23,B-,3.16
367,257,23,C+,1.77
375,257,23,B-,3.03
461,257,23,A-,3
481,257,23,A,3.24
507,257,23,B-,3.66
581,257,23,B-,3.33
610,257,23,B,2.98
614,257,23,A,3.28
617,257,23,C+,1.71
862,257,23,C,1.83
873,257,23,C-,2.97
977,257,23,B-,1.82
1051,257,23,F(2),1.74
1059,257,23,F(2),1.33
1116,257,23,C+,1.59
1222,257,23,C+,2.04
1231,257,23,B+,2.89
1232,257,23,B-,2.24
1277,257,23,C+,1.7
25,288,23,B,3.44
62,288,23,C+,1.55
91,288,23,C,1.94
108,288,23,F(2),3.04
155,288,23,C+,3.05
215,288,23,C+,2.13
379,288,23,B-,2.7
389,288,23,B-,2.32
447,288,23,B,2.06
512,288,23,A-,3.06
526,288,23,W,2.05
559,288,23,B,3.45
659,288,23,B+,3.12
748,288,23,B,3.51
794,288,23,C+,1.67
833,288,23,B,3.46
849,288,23,C+,2.8
877,288,23,B-,2.58
897,288,23,A,3.14
911,288,23,B,2.63
924,288,23,A,3.46
934,288,23,C+,2.13
973,288,23,C+,2.24
976,288,23,A,3.43
983,288,23,A,3.55
1050,288,23,B,3.01
1056,288,23,C,2.2
1076,288,23,B+,3.65
1079,288,23,B-,2.69
1126,288,23,B-,3.04
1152,288,23,B-,3.04
1170,288,23,B,2.49
1183,288,23,A,3.98
1208,288,23,B,2.78
1239,288,23,C-,2.09
1248,288,23,B-,3.39
1277,288,23,C,1.7
62,289,23,F(2),1.55
406,289,23,D,1.89
1222,289,23,B-,2.04
679,291,23,C-,1.24
3,303,23,A,2.37
42,303,23,B+,2.53
100,303,23,B,2.47
361,303,23,A,2.09
499,303,23,B,2.55
615,303,23,A,3.15
653,303,23,A,3.76
979,303,23,B+,1.85
1007,303,23,A-,2.65
1075,303,23,A-,2.25
1168,303,23,B+,2.79
9,305,23,F(2),0
44,305,23,B+,2.65
152,305,23,F,0
517,305,23,A,2.89
558,305,23,A,2.25
702,305,23,D,0.27
776,305,23,D,0.57
832,305,23,F(3),1.08
853,305,23,F,0
970,305,23,C,1.18
3,306,23,C-,2.37
201,306,23,D,1.92
207,306,23,A-,3.28
358,306,23,A,3.35
361,306,23,C,2.09
410,306,23,B,3.35
415,306,23,D,2.12
525,306,23,B-,1.85
706,306,23,C+,3.04
713,306,23,A,3.32
756,306,23,F(3),1.67
794,306,23,F(3),1.67
900,306,23,B-,2.33
975,306,23,A,3.1
1165,306,23,D,1.71
1217,306,23,D+,1.99
1237,306,23,C+,1.81
1245,306,23,B,2.32
1294,306,23,C+,1.72
224,313,23,D,1.78
279,313,23,B,3.16
367,313,23,C,1.77
375,313,23,C,3.03
421,313,23,B-,3.16
461,313,23,A-,3
481,313,23,B-,3.24
507,313,23,A,3.66
581,313,23,B+,3.33
602,313,23,C-,2.52
610,313,23,B-,2.98
614,313,23,A,3.28
617,313,23,C-,1.71
862,313,23,C,1.83
873,313,23,C+,2.97
965,313,23,C+,1.93
977,313,23,F,1.82
1051,313,23,F(2),1.74
1059,313,23,F(2),1.33
1231,313,23,B-,2.89
1232,313,23,C-,2.24
25,315,23,B+,3.44
155,315,23,A,3.05
278,315,23,B,2.32
379,315,23,B+,2.7
415,315,23,D+,2.12
447,315,23,B-,2.06
512,315,23,B+,3.06
525,315,23,C+,1.85
526,315,23,W,2.05
559,315,23,B+,3.45
636,315,23,B,2.95
659,315,23,A,3.12
706,315,23,A,3.04
748,315,23,A,3.51
756,315,23,F,1.67
765,315,23,D,1.67
794,315,23,C-,1.67
833,315,23,A-,3.46
849,315,23,A-,2.8
877,315,23,B-,2.58
878,315,23,C-,1.73
897,315,23,A,3.14
900,315,23,B-,2.33
911,315,23,B,2.63
924,315,23,A,3.46
976,315,23,A-,3.43
983,315,23,B+,3.55
1050,315,23,A,3.01
1076,315,23,A-,3.65
1079,315,23,B-,2.69
1126,315,23,A-,3.04
1152,315,23,B+,3.04
1183,315,23,A,3.98
1208,315,23,B+,2.78
1217,315,23,B+,1.99
1239,315,23,C+,2.09
1248,315,23,B,3.39
25,322,23,B+,3.44
132,322,23,B+,3.51
215,322,23,B-,2.13
309,322,23,B-,2.63
388,322,23,B-,2.35
454,322,23,A,3.61
557,322,23,B,3.16
559,322,23,B+,3.45
570,322,23,B+,3.26
748,322,23,B+,3.51
818,322,23,B-,2.81
849,322,23,B-,2.8
878,322,23,C-,1.73
886,322,23,B-,2.81
924,322,23,B,3.46
976,322,23,B+,3.43
1076,322,23,B+,3.65
9,326,23,F(2),0
215,326,23,C+,2.13
278,326,23,C,2.32
279,326,23,A-,3.16
319,326,23,F(1),1.89
367,326,23,C,1.77
375,326,23,B,3.03
421,326,23,A,3.16
481,326,23,C+,3.24
507,326,23,A,3.66
517,326,23,C,2.89
581,326,23,B,3.33
602,326,23,B+,2.52
610,326,23,B-,2.98
614,326,23,B+,3.28
617,326,23,C+,1.71
862,326,23,C+,1.83
873,326,23,C-,2.97
934,326,23,F,2.13
965,326,23,B+,1.93
977,326,23,C-,1.82
1105,326,23,C-,2.27
1231,326,23,B,2.89
1232,326,23,C,2.24
1277,326,23,D+,1.7
3,338,23,C+,2.37
42,338,23,C,2.53
94,338,23,F,1.72
104,338,23,F,1.68
105,338,23,D+,1.67
110,338,23,B-,2.82
169,338,23,C+,2.52
201,338,23,C-,1.92
207,338,23,B,3.28
290,338,23,C,1.78
358,338,23,B,3.35
361,338,23,C,2.09
410,338,23,B-,3.35
432,338,23,C,1.8
484,338,23,C,2.58
514,338,23,A,3.82
533,338,23,B-,2.91
535,338,23,A-,2.88
556,338,23,B+,3.56
653,338,23,B,3.76
713,338,23,B-,3.32
756,338,23,F,1.67
830,338,23,C+,2.37
868,338,23,D,2.83
891,338,23,C+,2.93
975,338,23,C+,3.1
